Participant,DoF,Contents,Codecs,Bitrates,Scores,HRScores,DMOS,Content,Codec,Bitrate,PcqmAvg,p2pointMSEPSNR,p2planeMSEPSNR,YPSNR,UPSNR,VPSNR
19,1,2,2,2,2,5,2,H2,A2,R1,0.0131496,13.1699,16.623479,26.610234,33.1861,32.193414
19,1,2,2,3,3,5,3,H2,A2,R2,0.0121546,16.498704,19.378757,32.702322,36.64843,34.830279
19,1,2,2,4,4,5,4,H2,A2,R3,0.006317832,17.652933,23.120819,36.988182,40.39251,38.08329
19,1,2,2,5,4,5,4,H2,A2,R4,0.005695018,19.7432,24.579772,40.399029,42.508981,42.200336
19,1,2,3,2,1,5,1,H2,A3,R1,0.01505096,5.210049,5.85783,23.019652,28.859,26.8746
19,1,2,3,3,4,5,4,H2,A3,R2,0.0131496,6.0153176,11.879299,26.918844,29.99403,28.079271
19,1,2,3,4,4,5,4,H2,A3,R3,0.009144938,11.637575,17.45785,30.366458,32.858994,30.2705
19,1,2,3,5,5,5,5,H2,A3,R4,0.006317832,18.659789,23.32393,34.008024,33.0667,32.040648
19,1,3,2,2,3,5,3,H3,A2,R1,0.01294532,12.643104,15.332335,26.338701,32.522378,31.543042
19,1,3,2,3,2,5,2,H3,A2,R2,0.01193952,15.851696,19.378757,31.740489,35.22519,34.478458
19,1,3,2,4,3,5,3,H3,A2,R3,0.007944206,17.470944,22.662981,35.49371,39.204495,36.917475
19,1,3,2,5,5,5,5,H3,A2,R4,0.005074932,19.348336,23.82733,39.990958,41.246338,39.332352
19,1,3,3,2,1,5,1,H3,A3,R1,0.01319122,5.007717,5.7406734,22.54502,28.28182,26.068362
19,1,3,3,3,1,5,1,H3,A3,R2,0.01294532,5.7175296,11.187301,25.089408,29.08512,27.795642
19,1,3,3,4,3,5,3,H3,A3,R3,0.008847426,11.75755,16.42075,29.163826,30.926112,29.967795
19,1,3,3,5,5,5,5,H3,A3,R4,0.00561419,17.391648,22.16928,32.340964,31.744032,30.470028
19,1,4,2,2,1,4,2,H4,A2,R1,0.01313688,12.774803,15.977907,26.610234,32.522378,31.543042
19,1,4,2,3,4,4,5,H4,A2,R2,0.009411224,15.528192,19.178976,30.458045,35.22519,33.422995
19,1,4,2,4,3,4,4,H4,A2,R3,0.006358506,17.652933,22.662981,36.240946,38.412485,36.917475
19,1,4,2,5,3,4,4,H4,A2,R4,0.003438198,18.953472,24.078144,39.174816,39.983695,40.561488
19,1,4,3,2,1,4,2,H4,A3,R1,0.01313688,4.906551,5.6820951,23.494284,27.99323,25.53087
19,1,4,3,3,3,4,4,H4,A3,R2,0.009411224,5.8366448,10.956635,25.873452,29.99403,26.944755
19,1,4,3,4,5,4,6,H4,A3,R3,0.006358506,11.397625,16.42075,29.765142,31.248259,29.967795
19,1,4,3,5,4,4,5,H4,A3,R4,0.003438198,17.935137,22.63114,31.67414,32.736033,30.155904
20,1,1,2,2,3,4,4,H1,A2,R1,0.01240668,13.038201,15.332335,25.795635,31.858656,30.89267
20,1,1,2,3,3,4,4,H1,A2,R2,0.01132556,15.36644,18.979195,31.419878,34.51357,34.830279
20,1,1,2,4,2,4,3,H1,A2,R3,0.006527396,17.652933,22.434062,35.49371,38.412485,36.917475
20,1,1,2,5,4,4,5,H1,A2,R4,0.004630954,19.545768,24.328958,40.399029,39.983695,39.742064
20,1,1,3,2,1,4,2,H1,A3,R1,0.01475456,5.007717,5.7992517,22.54502,27.70464,26.337108
20,1,1,3,3,1,4,2,H1,A3,R2,0.01240668,5.8962024,10.956635,25.873452,29.08512,28.079271
20,1,1,3,4,1,4,2,H1,A3,R3,0.00750702,11.5176,16.9393,29.464484,31.570406,29.66509
20,1,1,3,5,2,4,3,H1,A3,R4,0.005216466,17.391648,22.16928,32.340964,32.405366,30.155904
20,1,2,2,2,2,5,2,H2,A2,R1,0.0131496,13.1699,16.623479,26.610234,33.1861,32.193414
20,1,2,2,3,1,5,1,H2,A2,R2,0.0121546,16.498704,19.378757,32.702322,36.64843,34.830279
20,1,2,2,4,2,5,2,H2,A2,R3,0.006317832,17.652933,23.120819,36.988182,40.39251,38.08329
20,1,2,2,5,3,5,3,H2,A2,R4,0.005695018,19.7432,24.579772,40.399029,42.508981,42.200336
20,1,2,3,2,1,5,1,H2,A3,R1,0.01505096,5.210049,5.85783,23.019652,28.859,26.8746
20,1,2,3,3,4,5,4,H2,A3,R2,0.0131496,6.0153176,11.879299,26.918844,29.99403,28.079271
20,1,2,3,4,2,5,2,H2,A3,R3,0.009144938,11.637575,17.45785,30.366458,32.858994,30.2705
20,1,2,3,5,3,5,3,H2,A3,R4,0.006317832,18.659789,23.32393,34.008024,33.0667,32.040648
20,1,3,2,2,2,5,2,H3,A2,R1,0.01294532,12.643104,15.332335,26.338701,32.522378,31.543042
20,1,3,2,3,2,5,2,H3,A2,R2,0.01193952,15.851696,19.378757,31.740489,35.22519,34.478458
20,1,3,2,4,5,5,5,H3,A2,R3,0.007944206,17.470944,22.662981,35.49371,39.204495,36.917475
20,1,3,2,5,3,5,3,H3,A2,R4,0.005074932,19.348336,23.82733,39.990958,41.246338,39.332352
20,1,3,3,2,1,5,1,H3,A3,R1,0.01319122,5.007717,5.7406734,22.54502,28.28182,26.068362
20,1,3,3,3,2,5,2,H3,A3,R2,0.01294532,5.7175296,11.187301,25.089408,29.08512,27.795642
20,1,3,3,4,3,5,3,H3,A3,R3,0.008847426,11.75755,16.42075,29.163826,30.926112,29.967795
20,1,3,3,5,3,5,3,H3,A3,R4,0.00561419,17.391648,22.16928,32.340964,31.744032,30.470028
20,1,4,2,2,1,3,3,H4,A2,R1,0.01313688,12.774803,15.977907,26.610234,32.522378,31.543042
20,1,4,2,3,2,3,4,H4,A2,R2,0.009411224,15.528192,19.178976,30.458045,35.22519,33.422995
20,1,4,2,4,4,3,6,H4,A2,R3,0.006358506,17.652933,22.662981,36.240946,38.412485,36.917475
20,1,4,2,5,4,3,6,H4,A2,R4,0.003438198,18.953472,24.078144,39.174816,39.983695,40.561488
20,1,4,3,2,1,3,3,H4,A3,R1,0.01313688,4.906551,5.6820951,23.494284,27.99323,25.53087
20,1,4,3,3,2,3,4,H4,A3,R2,0.009411224,5.8366448,10.956635,25.873452,29.99403,26.944755
20,1,4,3,4,2,3,4,H4,A3,R3,0.006358506,11.397625,16.42075,29.765142,31.248259,29.967795
20,1,4,3,5,3,3,5,H4,A3,R4,0.003438198,17.935137,22.63114,31.67414,32.736033,30.155904
21,1,1,2,2,1,5,1,H1,A2,R1,0.01240668,13.038201,15.332335,25.795635,31.858656,30.89267
21,1,1,2,3,1,5,1,H1,A2,R2,0.01132556,15.36644,18.979195,31.419878,34.51357,34.830279
21,1,1,2,4,3,5,3,H1,A2,R3,0.006527396,17.652933,22.434062,35.49371,38.412485,36.917475
21,1,1,2,5,5,5,5,H1,A2,R4,0.004630954,19.545768,24.328958,40.399029,39.983695,39.742064
21,1,1,3,2,1,5,1,H1,A3,R1,0.01475456,5.007717,5.7992517,22.54502,27.70464,26.337108
21,1,1,3,3,1,5,1,H1,A3,R2,0.01240668,5.8962024,10.956635,25.873452,29.08512,28.079271
21,1,1,3,4,3,5,3,H1,A3,R3,0.00750702,11.5176,16.9393,29.464484,31.570406,29.66509
21,1,1,3,5,3,5,3,H1,A3,R4,0.005216466,17.391648,22.16928,32.340964,32.405366,30.155904
21,1,2,2,2,1,4,2,H2,A2,R1,0.0131496,13.1699,16.623479,26.610234,33.1861,32.193414
21,1,2,2,3,1,4,2,H2,A2,R2,0.0121546,16.498704,19.378757,32.702322,36.64843,34.830279
21,1,2,2,4,3,4,4,H2,A2,R3,0.006317832,17.652933,23.120819,36.988182,40.39251,38.08329
21,1,2,2,5,5,4,6,H2,A2,R4,0.005695018,19.7432,24.579772,40.399029,42.508981,42.200336
21,1,2,3,2,1,4,2,H2,A3,R1,0.01505096,5.210049,5.85783,23.019652,28.859,26.8746
21,1,2,3,3,1,4,2,H2,A3,R2,0.0131496,6.0153176,11.879299,26.918844,29.99403,28.079271
21,1,2,3,4,2,4,3,H2,A3,R3,0.009144938,11.637575,17.45785,30.366458,32.858994,30.2705
21,1,2,3,5,2,4,3,H2,A3,R4,0.006317832,18.659789,23.32393,34.008024,33.0667,32.040648
21,1,3,2,2,1,5,1,H3,A2,R1,0.01294532,12.643104,15.332335,26.338701,32.522378,31.543042
21,1,3,2,3,1,5,1,H3,A2,R2,0.01193952,15.851696,19.378757,31.740489,35.22519,34.478458
21,1,3,2,4,2,5,2,H3,A2,R3,0.007944206,17.470944,22.662981,35.49371,39.204495,36.917475
21,1,3,2,5,5,5,5,H3,A2,R4,0.005074932,19.348336,23.82733,39.990958,41.246338,39.332352
21,1,3,3,2,1,5,1,H3,A3,R1,0.01319122,5.007717,5.7406734,22.54502,28.28182,26.068362
21,1,3,3,3,1,5,1,H3,A3,R2,0.01294532,5.7175296,11.187301,25.089408,29.08512,27.795642
21,1,3,3,4,2,5,2,H3,A3,R3,0.008847426,11.75755,16.42075,29.163826,30.926112,29.967795
21,1,3,3,5,5,5,5,H3,A3,R4,0.00561419,17.391648,22.16928,32.340964,31.744032,30.470028
21,1,4,2,2,1,5,1,H4,A2,R1,0.01313688,12.774803,15.977907,26.610234,32.522378,31.543042
21,1,4,2,3,2,5,2,H4,A2,R2,0.009411224,15.528192,19.178976,30.458045,35.22519,33.422995
21,1,4,2,4,2,5,2,H4,A2,R3,0.006358506,17.652933,22.662981,36.240946,38.412485,36.917475
21,1,4,2,5,4,5,4,H4,A2,R4,0.003438198,18.953472,24.078144,39.174816,39.983695,40.561488
21,1,4,3,2,1,5,1,H4,A3,R1,0.01313688,4.906551,5.6820951,23.494284,27.99323,25.53087
21,1,4,3,3,1,5,1,H4,A3,R2,0.009411224,5.8366448,10.956635,25.873452,29.99403,26.944755
21,1,4,3,4,2,5,2,H4,A3,R3,0.006358506,11.397625,16.42075,29.765142,31.248259,29.967795
21,1,4,3,5,3,5,3,H4,A3,R4,0.003438198,17.935137,22.63114,31.67414,32.736033,30.155904
22,1,1,2,2,2,5,2,H1,A2,R1,0.01240668,13.038201,15.332335,25.795635,31.858656,30.89267
22,1,1,2,3,2,5,2,H1,A2,R2,0.01132556,15.36644,18.979195,31.419878,34.51357,34.830279
22,1,1,2,4,3,5,3,H1,A2,R3,0.006527396,17.652933,22.434062,35.49371,38.412485,36.917475
22,1,1,2,5,5,5,5,H1,A2,R4,0.004630954,19.545768,24.328958,40.399029,39.983695,39.742064
22,1,1,3,2,1,5,1,H1,A3,R1,0.01475456,5.007717,5.7992517,22.54502,27.70464,26.337108
22,1,1,3,3,2,5,2,H1,A3,R2,0.01240668,5.8962024,10.956635,25.873452,29.08512,28.079271
22,1,1,3,4,4,5,4,H1,A3,R3,0.00750702,11.5176,16.9393,29.464484,31.570406,29.66509
22,1,1,3,5,5,5,5,H1,A3,R4,0.005216466,17.391648,22.16928,32.340964,32.405366,30.155904
22,1,2,2,2,2,5,2,H2,A2,R1,0.0131496,13.1699,16.623479,26.610234,33.1861,32.193414
22,1,2,2,3,3,5,3,H2,A2,R2,0.0121546,16.498704,19.378757,32.702322,36.64843,34.830279
22,1,2,2,4,5,5,5,H2,A2,R3,0.006317832,17.652933,23.120819,36.988182,40.39251,38.08329
22,1,2,2,5,5,5,5,H2,A2,R4,0.005695018,19.7432,24.579772,40.399029,42.508981,42.200336
22,1,2,3,2,1,5,1,H2,A3,R1,0.01505096,5.210049,5.85783,23.019652,28.859,26.8746
22,1,2,3,3,2,5,2,H2,A3,R2,0.0131496,6.0153176,11.879299,26.918844,29.99403,28.079271
22,1,2,3,4,4,5,4,H2,A3,R3,0.009144938,11.637575,17.45785,30.366458,32.858994,30.2705
22,1,2,3,5,4,5,4,H2,A3,R4,0.006317832,18.659789,23.32393,34.008024,33.0667,32.040648
22,1,3,2,2,2,5,2,H3,A2,R1,0.01294532,12.643104,15.332335,26.338701,32.522378,31.543042
22,1,3,2,3,2,5,2,H3,A2,R2,0.01193952,15.851696,19.378757,31.740489,35.22519,34.478458
22,1,3,2,4,3,5,3,H3,A2,R3,0.007944206,17.470944,22.662981,35.49371,39.204495,36.917475
22,1,3,2,5,5,5,5,H3,A2,R4,0.005074932,19.348336,23.82733,39.990958,41.246338,39.332352
22,1,3,3,2,1,5,1,H3,A3,R1,0.01319122,5.007717,5.7406734,22.54502,28.28182,26.068362
22,1,3,3,3,3,5,3,H3,A3,R2,0.01294532,5.7175296,11.187301,25.089408,29.08512,27.795642
22,1,3,3,4,5,5,5,H3,A3,R3,0.008847426,11.75755,16.42075,29.163826,30.926112,29.967795
22,1,3,3,5,5,5,5,H3,A3,R4,0.00561419,17.391648,22.16928,32.340964,31.744032,30.470028
22,1,4,2,2,1,2,4,H4,A2,R1,0.01313688,12.774803,15.977907,26.610234,32.522378,31.543042
22,1,4,2,3,1,2,4,H4,A2,R2,0.009411224,15.528192,19.178976,30.458045,35.22519,33.422995
22,1,4,2,4,3,2,6,H4,A2,R3,0.006358506,17.652933,22.662981,36.240946,38.412485,36.917475
22,1,4,2,5,3,2,6,H4,A2,R4,0.003438198,18.953472,24.078144,39.174816,39.983695,40.561488
22,1,4,3,2,1,2,4,H4,A3,R1,0.01313688,4.906551,5.6820951,23.494284,27.99323,25.53087
22,1,4,3,3,1,2,4,H4,A3,R2,0.009411224,5.8366448,10.956635,25.873452,29.99403,26.944755
22,1,4,3,4,2,2,5,H4,A3,R3,0.006358506,11.397625,16.42075,29.765142,31.248259,29.967795
22,1,4,3,5,3,2,6,H4,A3,R4,0.003438198,17.935137,22.63114,31.67414,32.736033,30.155904
23,1,1,2,2,2,5,2,H1,A2,R1,0.01240668,13.038201,15.332335,25.795635,31.858656,30.89267
23,1,1,2,3,2,5,2,H1,A2,R2,0.01132556,15.36644,18.979195,31.419878,34.51357,34.830279
23,1,1,2,4,4,5,4,H1,A2,R3,0.006527396,17.652933,22.434062,35.49371,38.412485,36.917475
23,1,1,2,5,4,5,4,H1,A2,R4,0.004630954,19.545768,24.328958,40.399029,39.983695,39.742064
23,1,1,3,2,1,5,1,H1,A3,R1,0.01475456,5.007717,5.7992517,22.54502,27.70464,26.337108
23,1,1,3,3,2,5,2,H1,A3,R2,0.01240668,5.8962024,10.956635,25.873452,29.08512,28.079271
23,1,1,3,4,4,5,4,H1,A3,R3,0.00750702,11.5176,16.9393,29.464484,31.570406,29.66509
23,1,1,3,5,5,5,5,H1,A3,R4,0.005216466,17.391648,22.16928,32.340964,32.405366,30.155904
23,1,2,2,2,2,5,2,H2,A2,R1,0.0131496,13.1699,16.623479,26.610234,33.1861,32.193414
23,1,2,2,3,2,5,2,H2,A2,R2,0.0121546,16.498704,19.378757,32.702322,36.64843,34.830279
23,1,2,2,4,5,5,5,H2,A2,R3,0.006317832,17.652933,23.120819,36.988182,40.39251,38.08329
23,1,2,2,5,4,5,4,H2,A2,R4,0.005695018,19.7432,24.579772,40.399029,42.508981,42.200336
23,1,2,3,2,1,5,1,H2,A3,R1,0.01505096,5.210049,5.85783,23.019652,28.859,26.8746
23,1,2,3,3,2,5,2,H2,A3,R2,0.0131496,6.0153176,11.879299,26.918844,29.99403,28.079271
23,1,2,3,4,3,5,3,H2,A3,R3,0.009144938,11.637575,17.45785,30.366458,32.858994,30.2705
23,1,2,3,5,4,5,4,H2,A3,R4,0.006317832,18.659789,23.32393,34.008024,33.0667,32.040648
23,1,3,2,2,2,5,2,H3,A2,R1,0.01294532,12.643104,15.332335,26.338701,32.522378,31.543042
23,1,3,2,3,2,5,2,H3,A2,R2,0.01193952,15.851696,19.378757,31.740489,35.22519,34.478458
23,1,3,2,4,4,5,4,H3,A2,R3,0.007944206,17.470944,22.662981,35.49371,39.204495,36.917475
23,1,3,2,5,5,5,5,H3,A2,R4,0.005074932,19.348336,23.82733,39.990958,41.246338,39.332352
23,1,3,3,2,1,5,1,H3,A3,R1,0.01319122,5.007717,5.7406734,22.54502,28.28182,26.068362
23,1,3,3,3,2,5,2,H3,A3,R2,0.01294532,5.7175296,11.187301,25.089408,29.08512,27.795642
23,1,3,3,4,4,5,4,H3,A3,R3,0.008847426,11.75755,16.42075,29.163826,30.926112,29.967795
23,1,3,3,5,4,5,4,H3,A3,R4,0.00561419,17.391648,22.16928,32.340964,31.744032,30.470028
23,1,4,2,2,2,4,3,H4,A2,R1,0.01313688,12.774803,15.977907,26.610234,32.522378,31.543042
23,1,4,2,3,4,4,5,H4,A2,R2,0.009411224,15.528192,19.178976,30.458045,35.22519,33.422995
23,1,4,2,4,4,4,5,H4,A2,R3,0.006358506,17.652933,22.662981,36.240946,38.412485,36.917475
23,1,4,2,5,4,4,5,H4,A2,R4,0.003438198,18.953472,24.078144,39.174816,39.983695,40.561488
23,1,4,3,2,2,4,3,H4,A3,R1,0.01313688,4.906551,5.6820951,23.494284,27.99323,25.53087
23,1,4,3,3,4,4,5,H4,A3,R2,0.009411224,5.8366448,10.956635,25.873452,29.99403,26.944755
23,1,4,3,4,4,4,5,H4,A3,R3,0.006358506,11.397625,16.42075,29.765142,31.248259,29.967795
23,1,4,3,5,5,4,6,H4,A3,R4,0.003438198,17.935137,22.63114,31.67414,32.736033,30.155904
24,1,1,2,2,2,5,2,H1,A2,R1,0.01240668,13.038201,15.332335,25.795635,31.858656,30.89267
24,1,1,2,3,2,5,2,H1,A2,R2,0.01132556,15.36644,18.979195,31.419878,34.51357,34.830279
24,1,1,2,4,4,5,4,H1,A2,R3,0.006527396,17.652933,22.434062,35.49371,38.412485,36.917475
24,1,1,2,5,5,5,5,H1,A2,R4,0.004630954,19.545768,24.328958,40.399029,39.983695,39.742064
24,1,1,3,2,1,5,1,H1,A3,R1,0.01475456,5.007717,5.7992517,22.54502,27.70464,26.337108
24,1,1,3,3,2,5,2,H1,A3,R2,0.01240668,5.8962024,10.956635,25.873452,29.08512,28.079271
24,1,1,3,4,3,5,3,H1,A3,R3,0.00750702,11.5176,16.9393,29.464484,31.570406,29.66509
24,1,1,3,5,4,5,4,H1,A3,R4,0.005216466,17.391648,22.16928,32.340964,32.405366,30.155904
24,1,2,2,2,2,5,2,H2,A2,R1,0.0131496,13.1699,16.623479,26.610234,33.1861,32.193414
24,1,2,2,3,2,5,2,H2,A2,R2,0.0121546,16.498704,19.378757,32.702322,36.64843,34.830279
24,1,2,2,4,4,5,4,H2,A2,R3,0.006317832,17.652933,23.120819,36.988182,40.39251,38.08329
24,1,2,2,5,5,5,5,H2,A2,R4,0.005695018,19.7432,24.579772,40.399029,42.508981,42.200336
24,1,2,3,2,1,5,1,H2,A3,R1,0.01505096,5.210049,5.85783,23.019652,28.859,26.8746
24,1,2,3,3,1,5,1,H2,A3,R2,0.0131496,6.0153176,11.879299,26.918844,29.99403,28.079271
24,1,2,3,4,2,5,2,H2,A3,R3,0.009144938,11.637575,17.45785,30.366458,32.858994,30.2705
24,1,2,3,5,4,5,4,H2,A3,R4,0.006317832,18.659789,23.32393,34.008024,33.0667,32.040648
24,1,3,2,2,1,5,1,H3,A2,R1,0.01294532,12.643104,15.332335,26.338701,32.522378,31.543042
24,1,3,2,3,1,5,1,H3,A2,R2,0.01193952,15.851696,19.378757,31.740489,35.22519,34.478458
24,1,3,2,4,4,5,4,H3,A2,R3,0.007944206,17.470944,22.662981,35.49371,39.204495,36.917475
24,1,3,2,5,4,5,4,H3,A2,R4,0.005074932,19.348336,23.82733,39.990958,41.246338,39.332352
24,1,3,3,2,1,5,1,H3,A3,R1,0.01319122,5.007717,5.7406734,22.54502,28.28182,26.068362
24,1,3,3,3,1,5,1,H3,A3,R2,0.01294532,5.7175296,11.187301,25.089408,29.08512,27.795642
24,1,3,3,4,3,5,3,H3,A3,R3,0.008847426,11.75755,16.42075,29.163826,30.926112,29.967795
24,1,3,3,5,3,5,3,H3,A3,R4,0.00561419,17.391648,22.16928,32.340964,31.744032,30.470028
24,1,4,2,2,1,2,4,H4,A2,R1,0.01313688,12.774803,15.977907,26.610234,32.522378,31.543042
24,1,4,2,3,1,2,4,H4,A2,R2,0.009411224,15.528192,19.178976,30.458045,35.22519,33.422995
24,1,4,2,4,2,2,5,H4,A2,R3,0.006358506,17.652933,22.662981,36.240946,38.412485,36.917475
24,1,4,2,5,3,2,6,H4,A2,R4,0.003438198,18.953472,24.078144,39.174816,39.983695,40.561488
24,1,4,3,2,1,2,4,H4,A3,R1,0.01313688,4.906551,5.6820951,23.494284,27.99323,25.53087
24,1,4,3,3,1,2,4,H4,A3,R2,0.009411224,5.8366448,10.956635,25.873452,29.99403,26.944755
24,1,4,3,4,3,2,6,H4,A3,R3,0.006358506,11.397625,16.42075,29.765142,31.248259,29.967795
24,1,4,3,5,3,2,6,H4,A3,R4,0.003438198,17.935137,22.63114,31.67414,32.736033,30.155904
25,1,1,2,2,3,3,5,H1,A2,R1,0.01240668,13.038201,15.332335,25.795635,31.858656,30.89267
25,1,1,2,3,2,3,4,H1,A2,R2,0.01132556,15.36644,18.979195,31.419878,34.51357,34.830279
25,1,1,2,4,3,3,5,H1,A2,R3,0.006527396,17.652933,22.434062,35.49371,38.412485,36.917475
25,1,1,2,5,4,3,6,H1,A2,R4,0.004630954,19.545768,24.328958,40.399029,39.983695,39.742064
25,1,1,3,2,1,3,3,H1,A3,R1,0.01475456,5.007717,5.7992517,22.54502,27.70464,26.337108
25,1,1,3,3,1,3,3,H1,A3,R2,0.01240668,5.8962024,10.956635,25.873452,29.08512,28.079271
25,1,1,3,4,4,3,6,H1,A3,R3,0.00750702,11.5176,16.9393,29.464484,31.570406,29.66509
25,1,1,3,5,5,3,7,H1,A3,R4,0.005216466,17.391648,22.16928,32.340964,32.405366,30.155904
25,1,2,2,2,2,2,5,H2,A2,R1,0.0131496,13.1699,16.623479,26.610234,33.1861,32.193414
25,1,2,2,3,2,2,5,H2,A2,R2,0.0121546,16.498704,19.378757,32.702322,36.64843,34.830279
25,1,2,2,4,4,2,7,H2,A2,R3,0.006317832,17.652933,23.120819,36.988182,40.39251,38.08329
25,1,2,2,5,4,2,7,H2,A2,R4,0.005695018,19.7432,24.579772,40.399029,42.508981,42.200336
25,1,2,3,2,1,2,4,H2,A3,R1,0.01505096,5.210049,5.85783,23.019652,28.859,26.8746
25,1,2,3,3,2,2,5,H2,A3,R2,0.0131496,6.0153176,11.879299,26.918844,29.99403,28.079271
25,1,2,3,4,5,2,8,H2,A3,R3,0.009144938,11.637575,17.45785,30.366458,32.858994,30.2705
25,1,2,3,5,4,2,7,H2,A3,R4,0.006317832,18.659789,23.32393,34.008024,33.0667,32.040648
25,1,3,2,2,1,3,3,H3,A2,R1,0.01294532,12.643104,15.332335,26.338701,32.522378,31.543042
25,1,3,2,3,4,3,6,H3,A2,R2,0.01193952,15.851696,19.378757,31.740489,35.22519,34.478458
25,1,3,2,4,4,3,6,H3,A2,R3,0.007944206,17.470944,22.662981,35.49371,39.204495,36.917475
25,1,3,2,5,5,3,7,H3,A2,R4,0.005074932,19.348336,23.82733,39.990958,41.246338,39.332352
25,1,3,3,2,1,3,3,H3,A3,R1,0.01319122,5.007717,5.7406734,22.54502,28.28182,26.068362
25,1,3,3,3,3,3,5,H3,A3,R2,0.01294532,5.7175296,11.187301,25.089408,29.08512,27.795642
25,1,3,3,4,3,3,5,H3,A3,R3,0.008847426,11.75755,16.42075,29.163826,30.926112,29.967795
25,1,3,3,5,5,3,7,H3,A3,R4,0.00561419,17.391648,22.16928,32.340964,31.744032,30.470028
25,1,4,2,2,2,2,5,H4,A2,R1,0.01313688,12.774803,15.977907,26.610234,32.522378,31.543042
25,1,4,2,3,2,2,5,H4,A2,R2,0.009411224,15.528192,19.178976,30.458045,35.22519,33.422995
25,1,4,2,4,2,2,5,H4,A2,R3,0.006358506,17.652933,22.662981,36.240946,38.412485,36.917475
25,1,4,2,5,2,2,5,H4,A2,R4,0.003438198,18.953472,24.078144,39.174816,39.983695,40.561488
25,1,4,3,2,1,2,4,H4,A3,R1,0.01313688,4.906551,5.6820951,23.494284,27.99323,25.53087
25,1,4,3,3,2,2,5,H4,A3,R2,0.009411224,5.8366448,10.956635,25.873452,29.99403,26.944755
25,1,4,3,4,1,2,4,H4,A3,R3,0.006358506,11.397625,16.42075,29.765142,31.248259,29.967795
25,1,4,3,5,2,2,5,H4,A3,R4,0.003438198,17.935137,22.63114,31.67414,32.736033,30.155904
26,2,1,2,2,3,3,5,H1,A2,R1,0.01240668,13.038201,15.332335,25.795635,31.858656,30.89267
26,2,1,2,3,2,3,4,H1,A2,R2,0.01132556,15.36644,18.979195,31.419878,34.51357,34.830279
26,2,1,2,4,4,3,6,H1,A2,R3,0.006527396,17.652933,22.434062,35.49371,38.412485,36.917475
26,2,1,2,5,4,3,6,H1,A2,R4,0.004630954,19.545768,24.328958,40.399029,39.983695,39.742064
26,2,1,3,2,1,3,3,H1,A3,R1,0.01475456,5.007717,5.7992517,22.54502,27.70464,26.337108
26,2,1,3,3,2,3,4,H1,A3,R2,0.01240668,5.8962024,10.956635,25.873452,29.08512,28.079271
26,2,1,3,4,4,3,6,H1,A3,R3,0.00750702,11.5176,16.9393,29.464484,31.570406,29.66509
26,2,1,3,5,4,3,6,H1,A3,R4,0.005216466,17.391648,22.16928,32.340964,32.405366,30.155904
26,2,2,2,2,3,4,4,H2,A2,R1,0.0131496,13.1699,16.623479,26.610234,33.1861,32.193414
26,2,2,2,3,3,4,4,H2,A2,R2,0.0121546,16.498704,19.378757,32.702322,36.64843,34.830279
26,2,2,2,4,4,4,5,H2,A2,R3,0.006317832,17.652933,23.120819,36.988182,40.39251,38.08329
26,2,2,2,5,3,4,4,H2,A2,R4,0.005695018,19.7432,24.579772,40.399029,42.508981,42.200336
26,2,2,3,2,2,4,3,H2,A3,R1,0.01505096,5.210049,5.85783,23.019652,28.859,26.8746
26,2,2,3,3,2,4,3,H2,A3,R2,0.0131496,6.0153176,11.879299,26.918844,29.99403,28.079271
26,2,2,3,4,4,4,5,H2,A3,R3,0.009144938,11.637575,17.45785,30.366458,32.858994,30.2705
26,2,2,3,5,4,4,5,H2,A3,R4,0.006317832,18.659789,23.32393,34.008024,33.0667,32.040648
26,2,3,2,2,2,5,2,H3,A2,R1,0.01294532,12.643104,15.332335,26.338701,32.522378,31.543042
26,2,3,2,3,3,5,3,H3,A2,R2,0.01193952,15.851696,19.378757,31.740489,35.22519,34.478458
26,2,3,2,4,5,5,5,H3,A2,R3,0.007944206,17.470944,22.662981,35.49371,39.204495,36.917475
26,2,3,2,5,4,5,4,H3,A2,R4,0.005074932,19.348336,23.82733,39.990958,41.246338,39.332352
26,2,3,3,2,2,5,2,H3,A3,R1,0.01319122,5.007717,5.7406734,22.54502,28.28182,26.068362
26,2,3,3,3,3,5,3,H3,A3,R2,0.01294532,5.7175296,11.187301,25.089408,29.08512,27.795642
26,2,3,3,4,3,5,3,H3,A3,R3,0.008847426,11.75755,16.42075,29.163826,30.926112,29.967795
26,2,3,3,5,4,5,4,H3,A3,R4,0.00561419,17.391648,22.16928,32.340964,31.744032,30.470028
26,2,4,2,2,2,4,3,H4,A2,R1,0.01313688,12.774803,15.977907,26.610234,32.522378,31.543042
26,2,4,2,3,2,4,3,H4,A2,R2,0.009411224,15.528192,19.178976,30.458045,35.22519,33.422995
26,2,4,2,4,2,4,3,H4,A2,R3,0.006358506,17.652933,22.662981,36.240946,38.412485,36.917475
26,2,4,2,5,2,4,3,H4,A2,R4,0.003438198,18.953472,24.078144,39.174816,39.983695,40.561488
26,2,4,3,2,1,4,2,H4,A3,R1,0.01313688,4.906551,5.6820951,23.494284,27.99323,25.53087
26,2,4,3,3,3,4,4,H4,A3,R2,0.009411224,5.8366448,10.956635,25.873452,29.99403,26.944755
26,2,4,3,4,2,4,3,H4,A3,R3,0.006358506,11.397625,16.42075,29.765142,31.248259,29.967795
